price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax,ageYears,h3Cell,assessedValue,salePrice,saleDate,timeAdjustmentFactor,bedroomsImputed
231999.99999999997,12.354492650648448,122.10526315789473,Detached,B2Z1K6,B2Z,cluster-08,1900.0,4.0,1,44.69044,-63.373979,-2832.21100606076,1997.2354273936003,4016.261214292441,,,882b0124e7fffff,390500,200000.0,2022-03-09,1.16,False
616673.3999999999,13.332094827245706,238.65069659442722,Detached,B3T0K9,B3T,cluster-02,2584.0,4.0,4,44.641194,-63.720904,-2844.577237319376,1992.836201745636,4060.3536065772155,,5.0,882b0e946bfffff,743500,531615.0,2022-03-10,1.16,False
649484.0,13.383933480455259,248.7491382612026,Duplex,B4B0Z5,B4B,cluster-02,2611.0,3.0,3,44.705364,-63.711778,-2848.258226577192,1998.5695703724962,4059.1906559212844,,5.0,882b0e9745fffff,757200,559900.0,2022-03-10,1.16,False
562600.0,13.240324175037893,394.8070175438597,Detached,B2X1B6,B2X,cluster-11,1425.0,3.0,2,44.685356,-63.540533,-2839.331337534748,1996.7810408467358,4037.3993339240897,,71.0,882b012cd3fffff,472000,485000.0,2022-03-10,1.16,False
613559.96,13.327033272668745,258.44985678180285,Detached,B3T0L1,B3T,cluster-02,2374.0,3.0,4,44.64205,-63.719497,-2844.5689710488496,1992.9126282024997,4060.174297933009,,5.0,882b0e946bfffff,687000,528931.0,2022-03-10,1.16,False
1080540.0,13.892971474142053,423.74117647058824,Detached,B4E0T7,B4E,cluster-06,2550.0,4.0,4,44.838829,-63.789336,-2860.239128927544,2010.5205860912408,4069.079387320896,,5.0,882b0e9341fffff,807500,931500.0,2022-03-10,1.16,False
533466.6,13.187151742328341,55.29297263681592,Detached,B4B0H4,B4B,cluster-06,9648.0,6.0,3,44.770804,-63.757411,-2854.4705514284437,2004.4248908064158,4065.0074574229207,,3.0,882b0e9233fffff,2482500,459885.0,2022-03-10,1.16,False
139200.0,11.843667026882457,99.42857142857143,Detached,B2Z1H2,B2Z,cluster-01,1400.0,4.0,2,44.689818,-63.454036,-2835.7493202054484,1997.1798328731243,4026.4146846892963,,66.0,882b0125bdfffff,391600,120000.0,2022-03-10,1.16,False
490099.99999999994,13.102364730897639,523.6111111111111,Detached,B4E1J1,B4E,cluster-06,936.0,3.0,1,44.780428,-63.705036,-2852.738777835408,2005.286731863184,4058.331611761296,,54.0,882b012d25fffff,469600,422500.0,2022-03-10,1.16,True
835200.0,13.635426496110512,332.21957040572795,Detached,B2W6K3,B2W,cluster-11,2514.0,4.0,4,44.664139,-63.517951,-2836.974592459189,1994.8853126113208,4034.5300992384005,,28.0,882b0c5b2bfffff,654000,720000.0,2022-03-10,1.16,False
869999.9999999999,13.676248490630766,426.05288932419194,Detached,B3Z1P5,B3Z,cluster-07,2042.0,3.0,2,44.694481,-63.818755,-2852.3461327911555,1997.5966318593612,4072.8334897500254,,25.0,882b0e90bdfffff,613600,750000.0,2022-03-10,1.16,False
917815.2,13.729751342148074,220.36379351740695,Detached,B3Z0A8,B3Z,cluster-07,4165.0,4.0,4,44.727901,-63.890663,-2857.6952494883635,2000.5851278658013,4082.0168185795696,,5.0,882b0e91abfffff,945600,791220.0,2022-03-10,1.16,False
487199.99999999994,13.096429995377823,257.50528541226214,Detached,B0J2L0,B0J,cluster-03,1892.0,4.0,2,44.737538,-63.172561,-2826.184848294818,2001.447306301444,3990.772463298721,,18.0,882b0cc95bfffff,495700,420000.0,2022-03-10,1.16,False
728480.0,13.498715450568609,380.01043296817943,Detached,B2Y3P7,B2Y,cluster-11,1917.0,3.0,2,44.667026,-63.556523,-2838.880865310598,1995.143211684676,4039.431615849529,,86.0,882b012c9bfffff,612100,628000.0,2022-03-10,1.16,False
667000.0,13.410545324897761,297.9008485931219,Duplex,B2Y3K8,B2Y,cluster-11,2239.0,6.0,2,44.677311,-63.544527,-2838.9985951268973,1996.0621181907213,4037.9069116537294,,62.0,882b012cd3fffff,558500,575000.0,2022-03-10,1.16,False
910599.9999999999,13.72185900188282,363.3679169992019,Detached,B0J2L0,B0J,cluster-03,2506.0,3.0,2,44.786348,-63.178247,-2829.5229561719557,2005.8169671771036,3991.4908939930087,,70.0,882b0ccb25fffff,775100,785000.0,2022-03-10,1.16,True
371200.0,12.824496279894182,230.55900621118013,Duplex,B2V2M8,B2V,cluster-01,1610.0,3.0,2,44.650031,-63.471585,-2834.008237869135,1993.625268300961,4028.6421024122246,,41.0,882b0c5a25fffff,409100,320000.0,2022-03-11,1.16,False
440799.99999999994,12.996346536820841,274.47073474470733,Detached,B4C2H1,B4C,cluster-06,1606.0,3.0,1,44.778717,-63.678432,-2851.438485531744,2005.1334961660891,4054.942701978624,,52.0,882b012d29fffff,415400,380000.0,2022-03-11,1.16,True
615960.0,13.33093730534235,346.8243243243243,Detached,B4A3E8,B4A,cluster-02,1776.0,3.0,3,44.730905,-63.677408,-2848.34808789424,2000.853862119025,4054.812289598464,,41.0,882b012de7fffff,545900,531000.0,2022-03-11,1.16,False
452399.99999999994,13.022322023224103,276.19047619047615,Duplex,B3P2C9,B3P,cluster-04,1638.0,3.0,2,44.632205,-63.61795,-2839.4093860797498,1992.033723162025,4047.2435622025,,39.0,882b0c5927fffff,509700,390000.0,2022-03-11,1.16,False
872319.9999999999,13.67891160805025,567.1781534460338,Detached,B3L2Z5,B3L,cluster-04,1538.0,3.0,2,44.646499,-63.606356,-2839.801109547644,1993.3098729570008,4045.7685235987356,,82.0,882b0c592dfffff,771000,752000.0,2022-03-11,1.16,False
452399.99999999994,13.022322023224103,353.43749999999994,Detached,B2W3L4,B2W,cluster-11,1280.0,3.0,2,44.68851,-63.505939,-2837.98579006089,1997.0629260201001,4033.0042882717207,,43.0,882b0c5b61fffff,411600,390000.0,2022-03-11,1.16,False
150800.0,11.923709734555993,152.6315789473684,Detached,B0J1N0,B0J,cluster-08,988.0,1.0,1,44.674958,-63.25495,-2825.9122345420997,1995.8518723017637,4001.1886995025,,3.0,882b0c534dfffff,483000,130000.0,2022-03-11,1.16,False
353800.0,12.776487060707822,518.7683284457478,Detached,B2W1B4,B2W,cluster-11,682.0,1.0,1,44.645288,-63.538796,-2836.707846593248,1993.201740602944,4037.178597129616,,86.0,882b0c594bfffff,330600,305000.0,2022-03-11,1.16,False
417600.0,12.942279315550566,354.8003398470688,Detached,B2W3A9,B2W,cluster-11,1177.0,3.0,1,44.678891,-63.532144,-2838.5457367723043,1996.203300989881,4036.333321236736,,70.0,882b0c5b2dfffff,449000,360000.0,2022-03-11,1.16,False
545270.76,13.209037757616922,234.8280620155039,Detached,B3R0C9,B3R,cluster-04,2322.0,3.0,4,44.579684,-63.575739,-2834.186354686476,1987.348225539856,4041.874589396121,,5.0,882b0c5985fffff,648200,470061.0,2022-03-11,1.16,False
591600.0,13.290586009818782,273.5090152565881,Detached,B3A1W5,B3A,cluster-11,2163.0,6.0,2,44.676426,-63.579547,-2840.5069266590217,1995.983040133476,4042.358796725209,,70.0,882b012c95fffff,500800,510000.0,2022-03-14,1.16,False
539400.0,13.198212689687766,371.4876033057851,Detached,B3R1N7,B3R,cluster-04,1452.0,3.0,2,44.60877,-63.62119,-2838.0630318363,1989.9423609129,4047.6558170160997,,57.0,882b0e96c3fffff,506800,465000.0,2022-03-14,1.16,False
984839.9999999999,13.800234470411757,392.99281723862725,Detached,B3T0C2,B3T,cluster-02,2506.0,3.0,3,44.64345,-63.71871,-2844.6230439495002,1993.0376279025002,4060.0740040641003,,9.0,882b0e946bfffff,806700,849000.0,2022-03-14,1.16,False
1143760.0,13.949831638703046,378.6031115524661,Detached,B4B1N3,B4B,cluster-02,3021.0,3.0,3,44.748351,-63.7839,-2854.2243453489,2002.414917219201,4068.3858992100004,,28.0,882b0e9019fffff,882600,986000.0,2022-03-14,1.16,False
